verse_id,annotator_1_user_username,annotator_2_user_username,annotator_3_user_username,annotator_4_user_username,annotator_1_is_misogynistic,annotator_2_is_misogynistic,annotator_3_is_misogynistic,annotator_4_is_misogynistic,annotator_1_type_sexualization,annotator_2_type_sexualization,annotator_3_type_sexualization,annotator_4_type_sexualization,annotator_1_type_violence,annotator_2_type_violence,annotator_3_type_violence,annotator_4_type_violence,annotator_1_type_hate,annotator_2_type_hate,annotator_3_type_hate,annotator_4_type_hate,annotator_1_type_not_related,annotator_2_type_not_related,annotator_3_type_not_related,annotator_4_type_not_related,annotator_1_has_gender_stereotype,annotator_2_has_gender_stereotype,annotator_3_has_gender_stereotype,annotator_4_has_gender_stereotype,group_id
783899__4,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
783899__5,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
783899__6,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
783899__7,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7839152__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7839152__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7839152__3,hortiz.pao,med978977,ayge.1904,,M,NM,NM,,True,False,False,,True,False,False,,False,False,False,,False,False,False,,N,,,,4
7839152__4,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7839152__5,hortiz.pao,med978977,ayge.1904,,M,M,M,,True,True,True,,False,False,False,,True,False,False,,False,False,False,,Y,N,N,,4
7839152__6,hortiz.pao,med978977,ayge.1904,,M,NM,NM,,True,False,False,,False,False,False,,False,False,False,,False,False,False,,N,,,,4
7839152__7,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7839152__8,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
784081__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784081__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784081__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784081__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784081__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784081__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784081__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784146__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
784146__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
784146__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,Y,,2
784146__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
784146__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
784146__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
784146__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
784146__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
784146__9,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
784239__1,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784239__2,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,M,NM,M,M,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,Y,,Y,Y,1
784239__3,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784239__4,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,M,M,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,,Y,Y,1
784239__5,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784239__6,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784239__7,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784239__8,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__1,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,M,M,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,N,N,1
784283__2,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__3,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__4,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__5,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__6,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__7,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__8,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784283__9,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__1,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__2,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__3,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__4,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__5,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__6,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__7,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784435__8,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7844388__1,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7844388__2,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7844388__3,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7844388__4,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,True,True,True,,False,False,False,,False,False,False,,False,False,False,,N,N,N,,3
7844388__5,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7844388__6,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,True,True,True,,False,False,False,,False,True,True,,False,False,False,,Y,Y,Y,,3
784446__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784446__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784446__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784446__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784446__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784446__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784446__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
784765__1,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784765__2,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784765__3,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784765__4,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784765__5,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784765__6,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784765__7,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784765__8,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
784840__1,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
784840__2,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
784840__3,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
784840__4,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
784840__5,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
784840__6,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
784840__7,hortiz.pao,med978977,ayge.1904,anderguti,NM,M,NM,NM,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Y,,,4
784840__8,hortiz.pao,med978977,ayge.1904,anderguti,NM,M,NM,NM,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,N,,,4
785119__1,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785119__2,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785119__3,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785119__4,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785119__5,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785119__6,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785119__7,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785119__8,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
785160__1,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785160__2,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785160__3,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785160__4,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785160__5,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785160__6,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785160__7,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785160__8,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
785198__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
785198__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,NM,M,NM,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,N,,N,,3
785198__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
785198__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
785198__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
