song_id,artist,title,n_verses,lyrics_len,release_date,release_year,decade,album,country,gender_or_group,genres_all,genre_main,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,in_train,in_test
855272,Banda Los Recoditos,La Escuelita,4,928,,2010,2010,Ando bien pedo,México,grupo,"['banda', 'mexicana', 'folk', 'traditional', 'regional mexican', 'latin grammy winner', 'latin grammy nominee', 'banda sinaloense', 'regional mexicano']",banda,M,1,0,0,Y,True,False
855323,Banda Los Recoditos,Mi Último Deseo,4,1635,01/01/13,2013,2010,El Free,México,grupo,"['banda', 'mexicana', 'folk', 'traditional', 'regional mexican', 'latin grammy winner', 'latin grammy nominee', 'banda sinaloense', 'regional mexicano']",banda,NM,0,0,0,N,False,True
855835,Banda Los Recoditos,Cuando Te Entregues A Él,7,1202,,2013,2010,El Free,México,grupo,"['banda', 'mexicana', 'folk', 'traditional', 'regional mexican', 'latin grammy winner', 'latin grammy nominee', 'banda sinaloense', 'regional mexicano']",banda,NM,,,,,True,False
8562529,"Ergo Pro, Ill Pekeño & Dano",El Manual,6,2845,17/11/22,2022,2020,Ópera Fidelio,España,hombre,['hip hop'],hip hop,NM,,,,,True,False
856347,Banda Los Recoditos,La Mitotera,6,953,,2013,2010,El Free,México,grupo,"['banda', 'mexicana', 'folk', 'traditional', 'regional mexican', 'latin grammy winner', 'latin grammy nominee', 'banda sinaloense', 'regional mexicano']",banda,M,0,0,1,Y,True,False
861663,Los Tigres Del Norte,A ellas,6,825,,2005,2000,Directo al Corazón,Estados Unidos,grupo,"['norteño', 'corridos', 'folk', 'los tigres del norte', 'el nino y la boda', 'contrabando y traicion']",norteño,NM,,,,,True,False
862321,Cartel de Santa,Subele a la Greibol,7,2526,20/03/06,2006,2000,Volumen Prohibido,México,grupo,"['hip-hop', 'rap', 'hip hop', 'cronica babilonia', 'cartel de santa', 'hip hop latino', 'conexion puerto rico', 'mexican rap']",hip-hop,NM,,,,,True,False
8623719,Drew K. & Piru,Ya no eres la misma,5,1860,09/12/22,2022,2020,3ntropía,Colombia,hombre,"['author', 'audiobook', 'non-musician', 'terf', 'fantasy', 'deu', 'british', 'english', 'has german audiobooks', 'transphobe', 'queerphobe', 'fascist']",author,NM,,,,,True,False
862902,Camila,Todo Cambió,6,1246,02/10/09,2009,2000,Todo Cambió,México,grupo,"['pop', 'latin pop', 'camila', 'rock', 'romantica', 'soft rock']",pop,NM,,,,,True,False
863102,Camilo Sesto,¿Quieres Ser Mi Amante?,7,990,,1946,1940,Camilo,España,hombre,"['romantico', 'pop', 'pop espanol', 'camilo sesto', 'balada', 'camilo', 'canción melódica', 'latin ballad']",romantico,NM,,,,,True,False
863458,RBD,Cuando el Amor Se Acaba,9,1632,30/11/04,2004,2000,Rebelde,México,grupo,"['pop', 'latin pop', 'rbd', 'rebelde', 'pop rock', 'teen pop']",pop,NM,0,0,0,N,False,True
8638073,Quevedo & Myke Towers,Playa Del Inglés,8,2513,15/12/22,2022,2020,DONDE QUIERO ESTAR,España,hombre,['merge'],merge,M,1,0,0,N,True,False
864908,Juan Gabriel,Se Me Olvido Otra Vez,5,833,20/02/74,1974,1970,Juan Gabriel con el Mariachi Vargas de Tecalitlán,México,hombre,"['juan gabriel', 'mariachi', 'ranchera', 'pop', 'latin pop', 'pepe aguilar']",juan gabriel,NM,,,,,True,False
8658579,Lola Indigo & Luis Fonsi,CORAZONES ROTOS,14,2055,06/01/23,2023,2020,EL DRAGÓN,España,mujer,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023', 'electropop', 'dance-pop', 'funk carioca']",pop,NM,0,0,0,N,False,True
8674817,Quevedo,AHORA QUÉ,7,2643,20/01/23,2023,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,NM,,,,,True,False
867562,Pibes Chorros,Andrea,8,1060,07/03/01,2001,2000,Arriba las Manos,Argentina,grupo,"['cumbia villera', 'cumbia', 'los pibes chorros', 'comedy', 'dance', 'salsa', 'cumbia argentina', 'lol']",cumbia villera,M,1,0,1,Y,False,True
8681006,La Mafia del Amor,PORQUE YA NO ME QUIERES,7,3498,01/01/15,2015,2010,Pegao en YouTube,España,grupo,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,NM,0,0,0,N,False,True
868308,Azúcar Moreno,Solo se vive una vez,9,1854,25/06/96,1996,1990,Esclava de tu piel,España,grupo,"['pop', 'eurovision', 'flamenco', 'dance', 'duos', 'espagnol']",pop,NM,,,,,True,False
869588,Los Rodríguez,Buena Suerte,5,818,,1990,1990,Buena Suerte,España,grupo,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,NM,,,,,True,False
8707720,Dano & Dj Swet,Skip Intro,4,2211,27/01/23,2023,2020,"El Hombre Hace Planes, Dios Se Ríe",España,hombre,"['gabber', 'rap', 'hardcore', 'spanish rap', 'techno', 'hip hop', 'electronic', 'rave', 'cloud rap']",gabber,NM,,,,,True,False
870989,Héroes Del Silencio,Flor Venenosa,6,1033,31/10/88,1988,1980,El Mar No Cesa,España,grupo,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,NM,,,,,True,False
871701,Lucybell,Tu Sangre,8,757,,1991,1990,Sesión Futura,Chile,grupo,"['rock chileno', 'rock', 'alternative rock', 'rock en espanol', 'alternative', 'latin rock', 'shoegaze', 'electronic', 'pop rock']",rock chileno,NM,,,,,True,False
8719679,Quevedo,YANKEE,6,2354,20/01/23,2023,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,M,1,0,0,N,True,False
8719683,Quevedo,WANDA,6,2005,20/01/23,2023,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,M,1,0,0,N,True,False
8719684,Quevedo,ME FALTA ALGO,6,2119,20/01/23,2023,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,NM,,,,,True,False
873059,Julio Iglesias,De Nina A Mujer,6,928,01/08/81,1981,1980,De Niña a Mujer,España,hombre,"['pop', 'julio iglesias', 'latin pop', 'romantic', 'easy listening', 'tango']",pop,NM,,,,,True,False
875114,Julio Iglesias,El Amor,8,832,,1997,1990,Begin the Beguine,España,hombre,"['pop', 'julio iglesias', 'latin pop', 'romantic', 'easy listening', 'tango']",pop,NM,,,,,True,False
8751347,Zambayonny,"Una fiesta de la gran puta (Picnic en el cuarto ""C"")",8,1709,,2006,2000,Milanesa de pija,Argentina,hombre,"['humor', 'folk rock', 'folk', 'punk rock', 'indie', 'bizarro', 'zamba']",humor,M,1,0,1,N,True,False
875255,Chayanne,Y Tú Te Vas,7,1250,11/02/02,2002,2000,Grandes Éxitos,Puerto Rico,hombre,"['latin pop', 'chayanne', 'pop', 'romantica', 'queen']",latin pop,NM,,,,,True,False
8755449,Gonzalo Tambornini,Como Animales,9,1636,24/11/22,2022,2020,Sabe a pogo,Cuba,grupo,"['jazz', 'afro-cuban jazz', 'latin jazz']",jazz,NM,,,,,True,False
87563,Wisin & Yandel,Me Estás Tentando,9,2715,20/10/08,2008,2000,La Revolución (Deluxe),Puerto Rico,grupo,"['reggaeton', 'dance', 'wisin y yandel', 'hip-hop', 'pop', 'latin urban']",reggaeton,M,1,0,0,Y,True,False
875793,Los Rodríguez,Dulce Condena,12,1833,03/09/93,1993,1990,Sin Documentos,España,grupo,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,NM,,,,,True,False
8774559,Ptazeta & Lola Indigo,Tiki Tiki,9,1910,02/02/23,2023,2020,GORGONA,España,mujer,"['rap', 'pop', 'spanish rap', 'trap']",rap,M,1,0,0,N,True,False
878811,Los Rodríguez,Rock del ascensor,7,978,21/05/92,1992,1990,Disco Pirata,España,grupo,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,M,1,0,0,N,True,False
878928,Charly García,Necesito Tu Amor,8,629,27/08/87,1987,1980,Parte de la Religión,Argentina,hombre,"['rock argentino', 'rock', 'rock en espanol', 'rock argento', 'new wave', 'rock en español', 'charly garcia', '1980s', 'argentinian', 'latin rock', 'argentinian rock', 'latin pop', 'alternative rock', 'aor', 'art pop', 'art rock', 'blues rock', 'experimental rock', 'funk', 'funk rock', 'gothic rock', 'hard rock', 'latin american rock', 'opera rock', 'operatic pop', 'pop', 'pop rock', 'progressive pop', 'progressive rock', 'soft rock', 'symphonic rock', 'synth-pop', 'tango rock']",rock argentino,NM,,,,,True,False
8793644,Quevedo & SAIKO,Buenas,8,2138,22/09/23,2023,2020,Buenas,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop', 'latin trap']",reggaeton,NM,,,,,True,False
8794119,Kidd Samu,Seguimos Aca,4,1619,10/02/23,2023,2020,Maksimum Vibrasie,España,grupo,['production music'],production music,NM,,,,,True,False
8814244,KAROL G & Quevedo,PERO TÚ,9,1890,24/02/23,2023,2020,MAÑANA SERÁ BONITO,Colombia,mujer,"['reggaeton', 'pop', 'latin pop', 'trap latino', 'reggaeton colombiano', 'dancehall', 'latin urban', 'r&b', 'english']",reggaeton,M,1,0,0,Y,True,False
8814263,KAROL G,CAROLINA,5,1363,24/02/23,2023,2020,MAÑANA SERÁ BONITO,Colombia,mujer,"['reggaeton', 'pop', 'latin pop', 'trap latino', 'reggaeton colombiano', 'dancehall', 'latin urban', 'r&b']",reggaeton,NM,,,,,True,False
881765,Melendi,Lágrimas Desordenadas,8,1629,13/11/12,2012,2010,Lágrimas desordenadas,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,M,1,0,1,Y,True,False
882312,Pimpinela,Olvídame y pega la vuelta,7,1620,15/07/82,1982,1980,Pimpinela,Argentina,grupo,"['pimpinela', 'pop', 'proto prog', 'near', 'para hacer aseo', 'peleas', 'plancha']",pimpinela,NM,,,,,True,False
8834029,Jean Carlos,CALIENTA ESTO,3,651,,1999,1990,TU AMANTE EN SECRETO,Argentina,hombre,"['cumbia', 'vallenato', 'finnish', 'classical', 'composer', 'european', 'romantic classical', 'finnish composer']",cumbia,NM,,,,,True,False
8856311,MYA (ARG) & Cali y El Dandee,Legendaria,7,1945,22/02/23,2023,2020,Legendaria,Argentina,grupo,['soul'],soul,M,1,0,0,N,False,True
885833,Héroes Del Silencio,Opio,5,1101,18/09/95,1995,1990,Avalancha,España,grupo,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,NM,,,,,True,False
8859295,"Pitbull (Ft. Mark B, Musicólogo The Libro, Nfasis & Sensato)",El Taxi (Gregor Salto Remix),29,4058,,2016,2010,El Taxi (Remixes),Estados Unidos,hombre,"['dance-pop', 'electropop', 'dance', 'electro house', 'eurodance', 'hip hop', 'latin pop', 'pop rap', 'southern hip hop', '2000s', '2010s', 'hip house', 'hiphop', 'maltido', 'pitbull', 'global warming meltdown']",dance-pop,M,1,0,1,Y,True,False
8871035,Nicolicio,No Soy un Buen Amigo,6,627,25/11/22,2022,2020,Bildungsroman,España,hombre,['indie rock'],indie rock,NM,,,,,True,False
8875319,"Junior H, Gabito Ballesteros & Peso Pluma",El Tsurito,8,1915,07/04/23,2023,2020,El Tsurito,México,hombre,"['corridos tumbados', 'trap', 'pop rap', 'corrido tumbado', 'corridos', 'sierreno', 'american', 'regional mexicano', 'blues', 'chicago blues', 'electric blues', 'rhythm & blues']",corridos tumbados,NM,,,,,True,False
8876360,Lola Indigo & Quevedo,EL TONTO,8,2064,14/04/23,2023,2020,EL DRAGÓN,España,mujer,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023', 'electropop', 'dance-pop', 'funk carioca']",pop,M,1,0,1,Y,False,True
8876361,Lola Indigo,DRAGÓN,8,1876,14/04/23,2023,2020,EL DRAGÓN,España,mujer,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023']",pop,M,0,1,0,N,True,False
8878505,Ricardo Darín,Nos Faltó Tiempo,6,864,,1936,1930,De a dos,Estados Unidos,hombre,"['pop', 'swing', 'folk', 'singer', 'rock and roll', 'teen pop', 'standards', 'traditional pop', 'rock & roll', 'rock', 'jazz', 'american', 'big band', 'oldies', 'easy listening soundtracks and musicals', 'brill building', 'country music', '2008 universal fire victim', 'death by blood poisoning']",pop,NM,,,,,True,False
8886617,Verónica castro,Soñadora,10,1368,,1990,1990,Mamma Mia!,México,mujer,"['pop', 'soundtrack', 'oldies', 'actress', 'television host', 'veronica castro', 'cristian castro', 'latin ballad']",pop,NM,,,,,True,False
8889111,Calle 24,Mujer De Todos Mujer De Nadie,3,710,04/03/23,2023,2020,AMOR DE LA CALLE,México,mujer,"['corridos tumbados', 'corridos', 'corridos belicos', 'latin ballad', 'pop']",corridos tumbados,M,1,0,1,Y,False,True
8897093,Kidd Keo,Celine,8,2172,07/07/23,2023,2020,FEAR OF THE WALKING TAPE,España,hombre,"['trap', 'rap', 'drill', 'alicante', 'spanish trap']",trap,NM,,,,,True,False
8902644,Myke Towers,CENIZAS QUEDAN,7,2029,23/03/23,2023,2020,LA VIDA ES UNA,Puerto Rico,hombre,"['reggaeton', 'trap', 'rap', 'hip hop', 'hip-hop', 'latin rap', 'dancehall', 'pop rap', 'latin urban', 'trap latino']",reggaeton,M,1,1,0,Y,True,False
8912378,Maikel Delacalle & Quevedo,Mi Nena Remix,7,2633,24/03/23,2023,2020,CÓDIGOS,España,hombre,"['hip-hop', 'trap latino', 'reggaeton', 'latin urban']",hip-hop,M,1,0,0,Y,True,False
891933,Luis Miguel,Me muero por ti,4,416,11/09/84,1984,1980,Palabra de Honor,México,hombre,"['boleros', 'baladas', 'pop', 'luis miguel', 'latin pop']",boleros,M,0,1,0,N,False,True
8924031,Melendi,Volveremos (Himno eventual del Real Oviedo),10,1361,01/09/06,2006,2000,Yo me veo contigo,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
8924306,Tatiana,Sueño Feliz,4,453,,1968,1960,Espapirifáctico,México,mujer,"['pop', 'puta de mierda ojala y te mueras con un pinche dildo electrico atorado en tu ronosa pucha', 'dance', 'brazilian', 'pop espanol', 'national socialistic black metal', 'balada', ""children's"", 'rock']",pop,NM,,,,,True,False
8928883,Peso Pluma,Con Dinero Baila el Perro,8,1183,19/03/21,2021,2020,Efectos Secundarios,México,hombre,"['reggaeton', 'corridos tumbados', 'mierda', 'corrido tumbado', 'corridos belicos', 'corridos', 'regional mexicano', 'pop']",reggaeton,M,0,0,1,Y,False,True
8942059,Aitana,Los Ángeles,8,1139,30/03/23,2023,2020,alpha,España,mujer,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,M,1,0,1,Y,True,False
8942356,Quevedo,Te Deseo Más De Lo Normal,7,3565,15/03/23,2023,2020,Retrov Antología,Chile,grupo,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,M,1,1,0,Y,True,False
8950107,Ptazeta & LIT killah,La Respuesta,7,2576,30/03/23,2023,2020,GORGONA,España,mujer,"['rap', 'pop', 'spanish rap', 'trap']",rap,M,1,0,0,N,True,False
895036,Héroes Del Silencio,Despertar,5,557,04/12/90,1990,1990,Senderos de Traición,España,grupo,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,NM,,,,,True,False
895254,Hombres G,En La Playa,7,1235,28/04/86,1986,1980,La Cagaste... Burt Lancaster,España,grupo,"['rock', 'rock en espanol', 'pop', 'spanish rock', 'rock en español', 'pop rock', 'spanish pop']",rock,NM,,,,,True,False
8955612,Lola Indigo & Emilia,ULTRAVIOLETA,10,1806,14/04/23,2023,2020,EL DRAGÓN,España,mujer,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023', 'electropop', 'dance-pop', 'funk carioca']",pop,M,1,0,0,Y,True,False
8961004,Voces del Rancho,El Hijo de la Sierra,7,1136,20/01/23,2023,2020,El Parrandero,México,grupo,"['rancheras', 'corridos', 'corrido', 'corrido tumbado', 'narcocorrido', 'norteño', 'regional mexicano']",rancheras,M,0,0,1,N,False,True
896561,José Alfredo Jiménez,Te Solté La Rienda,5,1029,,1994,1990,El Cantinero,México,hombre,"['mariachi', 'ranchera', 'jose alfredo jimenez', 'classic', 'chillout', 'chill', 'chillosophy', 'global fusion']",mariachi,NM,,,,,True,False
8969454,Estopa,El Del Medio De Los Chichos (Maqueta),4,813,,1999,1990,La Maqueta,España,grupo,"['flamenco', 'pop', 'rock', 'rumba', 'estopa', 'pop rock']",flamenco,NM,,,,,True,False
897389,Héroes Del Silencio,Culpable,9,1519,14/06/93,1993,1990,El Espíritu del Vino,España,grupo,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,NM,,,,,True,False
8974604,Quevedo & Aitana,GRAN VÍA,9,2590,22/11/24,2024,2020,BUENAS NOCHES,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop', 'latin trap']",reggaeton,M,1,0,0,Y,True,False
897630,Los Rodríguez,Especies Que Desaparecen,6,790,03/09/93,1993,1990,Sin Documentos,España,grupo,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,NM,,,,,True,False
8979881,"BM (ARG), Callejero Fino & La Joaqui",M.A (Remix),14,3807,05/04/23,2023,2020,M.A (remix),Argentina,hombre,['thrash metal'],thrash metal,M,1,1,1,Y,True,False
898686,Reyli,No Era Necesario,4,485,,2006,2000,En la luna,México,hombre,"['latin pop', 'pop', 'latin rock', 'mexicano']",latin pop,NM,,,,,True,False
8987486,Ismael Rivera,La Vaca Lechera,7,1605,31/12/72,1972,1970,Esto Fué Lo Que Trajo El Barco,Puerto Rico,grupo,"['salsa', 'fania', 'latin jazz', 'guaracha', 'dime por que', 'ismael rivera']",salsa,M,1,0,1,Y,True,False
898896,Pibes Chorros,La Colcha Sucia,5,591,06/06/02,2002,2000,Solo Le Pido a Dios,Argentina,grupo,"['cumbia villera', 'cumbia', 'los pibes chorros', 'comedy', 'dance', 'salsa', 'cumbia argentina', 'lol']",cumbia villera,M,1,0,1,Y,True,False
900238,Mecano,J.C.,6,916,,1992,1990,Aidalai,España,grupo,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,NM,0,0,0,N,False,True
900847,Ricardo Arjona,Te Conozco,6,1294,17/09/91,1991,1990,Del otro lado del sol,Guatemala,hombre,"['pop', 'latin pop', 'ricardo arjona', 'romantica', 'arjona', 'baladas']",pop,NM,,,,,True,False
9025827,Sean Paul & J Balvin,Contra la Pared (GTA Remix),9,2142,17/06/19,2019,2010,Contra La Pared (Remixes),JM,hombre,"['dancehall', 'reggae', 'hip-hop', 'rnb', 'rap', 'jamaican', 'hip hop', 'sean paul', 'jamaica', 'dance', 'pop', 'dance-pop', 'electropop', 'ragga', 'reggaeton', 'hip hop rnb and dance hall', 'r&b', 'pop reggae', 'gg']",dancehall,M,1,0,0,N,True,False
9026996,JHAYCO & Quevedo,Mami Chula,8,1960,27/04/23,2023,2020,Le Clique: Vida Rockstar (X),Puerto Rico,hombre,"['reggaeton', 'rap', 'no pega solo', 'trap', 'pop', 'electropop', 'sex', 'hip hop', 'trap latino']",reggaeton,M,1,0,1,Y,True,False
9029015,Melendi,Un Violinista En Tu Tejado (Directo A Septiembre),10,3444,04/12/15,2015,2010,Directo a Septiembre,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,,,,,True,False
9029040,Feid & Sean Paul,Niña Bonita,7,1962,20/04/23,2023,2020,"MOR, No Le Temas a La Oscuridad",Colombia,hombre,"['reggaeton', 'groove metal', 'ferxxo', 'thrash metal', 'reggaeton colombiano', 'anglais', 'latin urban', 'trap latino']",reggaeton,M,1,0,0,Y,True,False
9029053,Melendi,Tu Jardín Con Enanitos (Directo A Septiembre),7,3253,04/12/15,2015,2010,Directo a Septiembre,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,M,1,0,0,N,True,False
903762,Azúcar Moreno,Caballo,7,855,,1990,1990,Bandido,España,grupo,"['pop', 'eurovision', 'flamenco', 'dance', 'duos', 'espagnol']",pop,NM,0,0,0,N,False,True
903955,Estopa,Pastillas De Freno,6,1992,03/03/04,2004,2000,¿La Calle Es Tuya?,España,grupo,"['flamenco', 'pop', 'rock', 'rumba', 'estopa', 'pop rock']",flamenco,NM,,,,,True,False
9040264,Aitana,The Killers,7,971,22/09/23,2023,2020,alpha,España,mujer,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,NM,,,,,True,False
9046182,El Traidor y Los Pibes,Gata de Qué la Corrés,7,1112,,2009,2000,Cumbia y Marihuana,Argentina,grupo,"['cumbia', 'cumbia villera']",cumbia,M,1,0,1,Y,True,False
9060870,"Wos LasPalmas, Lucho RK & La Pantera",Dejarte marchar remix,7,4304,27/04/23,2023,2020,Dejarte marchar (remix),España,hombre,['canarias'],canarias,NM,,,,,True,False
9061212,ICON & El Clooy,Marquesina,7,1378,28/04/23,2023,2020,Una nota con elegancia,Puerto Rico,hombre,"['hard rock', 'hair metal', 'glam metal', 'rock', 'heavy metal', 'aor', 'melodic rock', 'trance', 'metal', 'latin urban', 'reggaeton', 'glam']",hard rock,M,1,0,1,Y,True,False
906366,David Bisbal,El Ruido,6,1294,,2011,2010,Sin Mirar Atrás (Sin Mirar Atrás Tour Edition),España,hombre,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop']",pop,NM,0,0,0,N,False,True
9064544,Kcs,Que te reemplace,8,1354,,1984,1980,Para qué me enamoré / Ya te reemplace,Estados Unidos,grupo,['trap'],trap,NM,,,,,True,False
906480,Intocable,Amor Necio,7,754,,2009,2000,Classic,Estados Unidos,grupo,"['tejano', 'norteno', 'norteño', 'regional mexican', 'intocable', 'grupos']",tejano,NM,,,,,True,False
9073343,Cruz Cafuné & Quevedo,Sangre y Fe,6,3736,26/05/23,2023,2020,Me Muevo Con Dios,España,hombre,"['rnb', 'rap', 'espana', 'trap', 'canarias', 'trap espanol', 'musica urbana', '2020s', 'hip hop', 'r&b']",rnb,M,1,0,1,N,True,False
908752,Héroes Del Silencio,Agosto,7,896,31/10/88,1988,1980,El Mar No Cesa,España,grupo,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,NM,,,,,True,False
908950,Juan Gabriel,He Venido A Pedirte Perdón,9,955,11/01/80,1980,1980,Recuerdos,México,hombre,"['juan gabriel', 'mariachi', 'ranchera', 'pop', 'latin pop', 'pepe aguilar']",juan gabriel,NM,,,,,True,False
90914,Aventura (Ft. Judy Santos),Obsesión,7,2589,02/07/02,2002,2000,We Broke the Rules,Estados Unidos,grupo,"['bachata', 'wisin y yandel']",bachata,M,1,0,0,Y,True,False
